"coben_breaker" "coben_dropshot" "coben_fadeaway" "coben_falsemove" "coben_goneforgood" "coben_nosecondchance" "coben_tellnoone" "galbraith_cuckoos" "lewis_battle" "lewis_caspian" "lewis_chair" "lewis_horse" "lewis_lion" "lewis_nephew" "lewis_voyage" "rowling_casual" "rowling_chamber" "rowling_goblet" "rowling_hallows" "rowling_order" "rowling_prince" "rowling_prisoner" "rowling_stone" "tolkien_lord1" "tolkien_lord2" "tolkien_lord3"
"another" 0.0728471285095 0.0730879665883581 0.0947867298578199 0.0527555577366639 0.0802338242879248 0.0820935684249893 0.075823095240916 0.0672182722825108 0.0801337088169975 0.0881426147506666 0.0964841187140597 0.0925659275105937 0.0772900509048266 0.0984748408790681 0.0661788341180252 0.0503852629250489 0.0657315570162568 0.0605427974947808 0.0667031164570804 0.0603085338496051 0.0545038973216902 0.0582863804157762 0.0606466448507208 0.0516566628672817 0.0582565749017729 0.0451029975008503
"really" 0.0680702676236311 0.0861393891934221 0.0835025953509366 0.0527555577366639 0.0678166848147936 0.0884786237469329 0.0639757366095229 0.0609815253697005 0.073265105204112 0.0947533108569666 0.0810466597198101 0.0863948656765541 0.117267663441806 0.132100396301189 0.10021366309301 0.0423973553881509 0.056341334585363 0.075678496868476 0.0634226353198469 0.0883500814357272 0.0843931313368106 0.0777151738877016 0.0884430237406345 0.0218979331719998 0.0181242677472182 0.0125696878281058
"while" 0.0298553805366803 0.0404594100756983 0.0394944707740916 0.0355793296363547 0.0420272412936749 0.0337495781302734 0.0509436421149905 0.0907793161753496 0.041211621677313 0.0330534805315 0.050171741731311 0.0349693503928909 0.0346472641987154 0.0168127777110604 0.0605063626221945 0.0866380740540474 0.0469511121544692 0.0574112734864301 0.0639693821760525 0.0606926646384561 0.0568481509699349 0.0631435787837575 0.0657005319216142 0.102751840268615 0.126222578953841 0.116084764059566
"His" 0.140917396133131 0.134429652832159 0.136538027533288 0.116552976394955 0.120350736431887 0.0930393775483212 0.111365171135095 0.0616744972489016 0.0206058108386565 0.0374606112690333 0.0270155532399367 0.043197432838277 0.0159910450147917 0.0240182538729434 0.0283623574791537 0.0559153527582859 0.0586888901930865 0.0516701461377871 0.0612356478950246 0.0445591715067146 0.0480571997890172 0.0437147853118321 0.0518023424766574 0.0387424971504613 0.0595511654551457 0.0332727030743978
"When" 0.0871777111671065 0.108326807622031 0.12186865267434 0.130048584188055 0.107933596958756 0.134086161760816 0.116104114587653 0.0616744972489016 0.0572383634407125 0.0859390493818999 0.0733279302226853 0.0575965771177027 0.0426427867061112 0.0792602377807133 0.0623971864541381 0.0565298071842011 0.0446035565467457 0.0516701461377871 0.0224166211044287 0.0403337328293537 0.0357498681357323 0.0291431902078881 0.046748455405764 0.0561485465948714 0.0440160788146729 0.0473211777058102
"take" 0.056128115408959 0.049595405899243 0.0609343263371699 0.079746773322864 0.0630408619405124 0.0702356085413797 0.075823095240916 0.0492010034232811 0.041211621677313 0.0639033956942333 0.0540311064798734 0.0637676389517423 0.0533034833826391 0.0552419839077699 0.0756329532777431 0.0651321691470144 0.0469511121544692 0.0688935281837161 0.0650628758884636 0.0618450570050091 0.0574342143819961 0.0534291820477948 0.075808306063401 0.0718701396414354 0.0737916615422457 0.0687635863537554
"because" 0.0298553805366803 0.0300182719916471 0.0530354321823516 0.0392599499435638 0.0659063556650811 0.0583776486577702 0.0438352269361546 0.106024697517775 0.0709755706664835 0.0969568762257332 0.0752576125969665 0.0987369893446332 0.0612990058900349 0.0864657139425964 0.10588613458884 0.122890885183046 0.0645577792123951 0.0647181628392484 0.0634226353198469 0.065686364893519 0.0650530387387915 0.116572760831552 0.106131628488761 0.0129141657168204 0.0226553346840228 0.0258787690578649
"nothing" 0.095537217717377 0.11224223440355 0.0801173549988716 0.0944692545517005 0.0840544825873498 0.0857421714660999 0.0580520572938263 0.0512799190608845 0.0709755706664835 0.0661069610629999 0.0810466597198101 0.0802238038425145 0.0719597025665627 0.0888675393298907 0.0813054247735738 0.0411684465363204 0.0422560009390222 0.046972860125261 0.0672498633132859 0.0541624412279893 0.0638809119146692 0.014571595103944 0.0543292860121041 0.0567100320608201 0.0524309174115956 0.0317939162710912
"stood" 0.0585165458518934 0.056121117201775 0.0462649514782216 0.0515286843009275 0.0725925076890748 0.04287108573305 0.0544978497044084 0.0478150596648788 0.0892918469675115 0.0639033956942333 0.0791169773455289 0.0205702061134653 0.101276618427014 0.076858412393419 0.049161419630533 0.023963722610694 0.0528200011737778 0.0521920668058455 0.0716238381629306 0.0422543867736087 0.047471136376956 0.0680007771517389 0.046748455405764 0.0892761890858455 0.111982082866741 0.132351418895938
"far" 0.0453801784157541 0.0443748368572174 0.0462649514782216 0.0306718358934092 0.0324755955451124 0.0364860304111063 0.0343573400310401 0.0304907626848502 0.0801337088169975 0.0837354840131332 0.125429354328278 0.10079400995598 0.0826203992430905 0.076858412393419 0.0888687201013482 0.0233492681847787 0.0469511121544692 0.0354906054279749 0.0289775833788956 0.0357241633631419 0.0310613608392428 0.014571595103944 0.0277963788899137 0.170691581648409 0.154703571128041 0.14418171332239
"thing" 0.0668760524021639 0.0691725398068389 0.0914014895057549 0.0760661530156549 0.0496685578925249 0.0547290456166595 0.0556825855675477 0.0332626502016548 0.167136021246881 0.103567572332033 0.133148083825402 0.0678816801744353 0.103941792596146 0.129698570913895 0.134248492067994 0.0393250832585747 0.0680791126239803 0.0563674321503132 0.0574084199015856 0.0507052641283304 0.0416105022563441 0.111715562463571 0.0606466448507208 0.0421114099461535 0.0582565749017729 0.0451029975008503
"Professor" 0 0 0.00677048070412999 0 0 0 0 0.00415783127520685 0.0114476726881425 0 0 0 0.058633831720903 0.00480365077458869 0.00189082383194358 0 0.221844004929867 0.151356993736952 0.0486604702022963 0.226637165422083 0.162339565140948 0.10685836409559 0.224897974654756 0 0 0
"find" 0.0620991915162951 0.0600365439832942 0.0846310088016249 0.0552093046081366 0.0687718493896498 0.0693234577811021 0.0473894345255725 0.0796917661081313 0.036632552602056 0.0440713073753333 0.0424530122341863 0.0452544534496236 0.0799552250739586 0.0528401585204756 0.0661788341180252 0.0337949934253376 0.056341334585363 0.0563674321503132 0.0574084199015856 0.0487846101840755 0.0756021801558929 0.0291431902078881 0.0657005319216142 0.0814153925625635 0.0854429765226003 0.0539757183206897
"seen" 0.0501570393016229 0.0482902636387366 0.0394944707740916 0.0404868233793002 0.0429824058685312 0.0529047440961042 0.0616062648832443 0.0505869471816834 0.116766261419054 0.0881426147506666 0.11385126008259 0.082280824453861 0.0692945283974308 0.0816620631680077 0.0964320154291225 0.0473129907954727 0.0575151123892247 0.0589770354906054 0.0519409513395298 0.0526259180725854 0.0509875168493231 0.0340003885758694 0.0669640036893376 0.0937680728134352 0.0692605946054412 0.0695029797554087
"Oh" 0.0513512545230902 0.0456799791177238 0.02708192281652 0.0380330765078275 0.0286549372456874 0.0273645228083298 0.0355420758941794 0.0859285130209416 0.077844174279369 0.132213922126 0.106132530585466 0.106965071790019 0.125263185949202 0.0960730154917737 0.0737421294457995 0.0755778943875733 0.0809906684664593 0.075678496868476 0.0699835975943138 0.0906548661688332 0.0972865264021567 0.0340003885758694 0.0770717778311244 0.00729931105733328 0.00970942915029549 0.00813332741818612
"few" 0.0943430024959098 0.0743931088488645 0.0598059128864816 0.0601167983510821 0.0439375704433874 0.0629384024591585 0.0651604724726622 0.0478150596648788 0.073265105204112 0.0639033956942333 0.0810466597198101 0.0658246595630888 0.0639641800591669 0.076858412393419 0.0699604817819124 0.0491563540732184 0.0504724455660543 0.052713987473904 0.0541279387643521 0.0722165883039857 0.0709136728594034 0.0582863804157762 0.0694909472247843 0.051095177401333 0.0614930512852048 0.0406666370909306
"That" 0.0871777111671065 0.101801096319499 0.106070864364703 0.0956961279874368 0.147095344527862 0.137734764801926 0.15520039807125 0.0457361440272754 0.0435011562149415 0.0550891342191666 0.0675388830998418 0.0308553091701979 0.0772900509048266 0.0888675393298907 0.0548338911263638 0.0233492681847787 0.0363871119197136 0.0240083507306889 0.0448332422088573 0.0230478473310593 0.0345777413116099 0.014571595103944 0.0240059635867437 0.0752390524371277 0.0627876418385775 0.0414060304925839
"sure" 0.0979256481603114 0.0678673975463325 0.0880162491536899 0.066251165529764 0.092650963761056 0.110370241993597 0.0841162462828912 0.0526658628192868 0.0435011562149415 0.0418677420065666 0.0540311064798734 0.0452544534496236 0.0639641800591669 0.076858412393419 0.0642880102860817 0.0516141717768793 0.056341334585363 0.0459290187891441 0.0814652815746309 0.0668387572600719 0.0732579265076481 0.0534291820477948 0.0530658142443807 0.0258283314336408 0.0161823819171591 0.0147878680330657
"anything" 0.078818204616836 0.0835291046724093 0.0801173549988716 0.0723855327084458 0.0668615202399373 0.0684113070208244 0.0580520572938263 0.0665253004033096 0.0480802252901985 0.0639033956942333 0.059820153602717 0.082280824453861 0.0719597025665627 0.108082142428245 0.0756329532777431 0.0442407186658966 0.0680791126239803 0.0678496868475992 0.0437397484964461 0.0587720106942012 0.0744300533317705 0.0631435787837575 0.0884430237406345 0.0364965552866664 0.0278336968975137 0.0147878680330657
"let" 0.0632934067377623 0.0652571130253198 0.0541638456330399 0.0490749374294548 0.0983819512101935 0.0848300207058223 0.0971483407774237 0.0464291159064765 0.059527897978341 0.0616998303254666 0.0578904712284358 0.039083391615584 0.0533034833826391 0.084063888555302 0.0661788341180252 0.0417829009622356 0.0739480016432889 0.052713987473904 0.0453799890650629 0.0518576564948834 0.0580202777940573 0.0534291820477948 0.0707544189925076 0.0555870611289227 0.0621403465618911 0.0451029975008503
"many" 0.0298553805366803 0.0326285565126599 0.0259535093658316 0.0355793296363547 0.0200584560719812 0.0319252766097181 0.041465755209876 0.0332626502016548 0.0435011562149415 0.0484784381128666 0.0578904712284358 0.0658246595630888 0.0293169158604515 0.0432328569712982 0.0680696579499688 0.0350239022771681 0.043429778742884 0.0427974947807933 0.0404592673592127 0.0364924249408439 0.0468850729648948 0.0194287934719254 0.0328502659608071 0.17013009618246 0.147583323084491 0.149357467133963
"it^s" 0.0573223306304262 0.056121117201775 0.0643195666892349 0.0625705452225548 0.0362962538445374 0.0410467842124946 0.0426504910730153 0.0540518065776891 0.0389220871396845 0.0550891342191666 0.0675388830998418 0.0534825358950097 0.0772900509048266 0.069652936231536 0.0605063626221945 0.0528430806287098 0.0985973355243852 0.0574112734864301 0.0787315472936031 0.104099443778618 0.0750161167438317 0.0631435787837575 0.102341213185591 0.0101067383870769 0.0200661535772773 0.0273575558611715
"dark" 0.0143305826576066 0.0104411380840512 0.0157977883096366 0.0122687343573637 0.0334307601199687 0.0383103319316617 0.041465755209876 0.0429642565104708 0.0709755706664835 0.0484784381128666 0.0578904712284358 0.0514255152836631 0.055968657551771 0.0408310315840038 0.0529430672944202 0.045469627517727 0.056341334585363 0.0448851774530271 0.0524876981957354 0.0480163486063735 0.0345777413116099 0.0680007771517389 0.0555927577798274 0.14823216301046 0.146288732531119 0.116084764059566
"day" 0.0644876219592295 0.0600365439832942 0.0361092304220266 0.0503018108651912 0.0458478995930999 0.0410467842124946 0.0438352269361546 0.0949371474505565 0.050369759827827 0.0749212225380666 0.0636795183512794 0.0884518862879006 0.058633831720903 0.0480365077458869 0.124794372908276 0.0565298071842011 0.0399084453312988 0.0271398747390397 0.0229633679606342 0.0434067791401616 0.0392662486080994 0.0340003885758694 0.0745448342956777 0.0830998489604097 0.079617319032423 0.110909010247993
"those" 0.0680702676236311 0.0522056904202558 0.0789889415481833 0.0637974186582912 0.0573098744913749 0.0930393775483212 0.075823095240916 0.0429642565104708 0.100739519655654 0.0639033956942333 0.104202848211184 0.0493684946723166 0.0533034833826391 0.115287618590128 0.0642880102860817 0.0387106288326595 0.0352133341158519 0.0448851774530271 0.0513942044833242 0.0449433022955656 0.0339916778995487 0.0242859918399067 0.0277963788899137 0.0651323140500508 0.0491944410281638 0.0791150939769013
"wanted" 0.103896724267648 0.0743931088488645 0.0677048070412999 0.0858811405015459 0.119395571857031 0.10124873439082 0.110180435271956 0.078305822349729 0.04579069075257 0.0440713073753333 0.0154374589942495 0.0246842473361583 0.0426427867061112 0.0528401585204756 0.035925652806928 0.100770525850098 0.0457773343506074 0.0464509394572025 0.0415527610716238 0.0507052641283304 0.053917833909629 0.0582863804157762 0.0555927577798274 0.0101067383870769 0.00906213387360912 0.0088727208198394
"Hagrid" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.152591114502025 0.169624217118998 0.0754510661563696 0.150963400018438 0.110765984879564 0.0582863804157762 0.424526513955046 0 0 0
"under" 0.0298553805366803 0.0274079874706343 0.0248250959151433 0.0380330765078275 0.0391617475691062 0.0255402212877744 0.0497589062518511 0.0374204814768617 0.0618174325159695 0.0550891342191666 0.0636795183512794 0.0267412679475048 0.0533034833826391 0.0312237300348265 0.0453797719666459 0.0399395376844899 0.0575151123892247 0.0553235908141962 0.0645161290322581 0.0522417872837344 0.0486432632010784 0.14571595103944 0.0480119271734873 0.105559267598358 0.111334787590055 0.0828120609851678
"side" 0.0155247978790738 0.0234925606891151 0.0417512976754683 0.0220837218432547 0.0525340516170936 0.0410467842124946 0.0521283779781298 0.0374204814768617 0.0984499851180255 0.0969568762257332 0.104202848211184 0.111079113012712 0.10927214093441 0.0408310315840038 0.0983228392610661 0.0485418996473032 0.0457773343506074 0.0516701461377871 0.0497539639147075 0.0453274330844166 0.0433686924925277 0.00485719836798135 0.0391676247994239 0.101067383870769 0.0686132993287548 0.0709817665587152
"upon" 0.00358264566440164 0.00522056904202558 0.00564206725344166 0.00613436717868185 0.000955164574856248 0 0.00592367931569657 0.0117805219464194 0.064106967053598 0.0286463497939666 0.0482420593570298 0.0205702061134653 0.0239865675221876 0.0288219046475321 0.0189082383194358 0.0147469062219655 0.00586888901930864 0.0704592901878914 0.0902132312739202 0.0303463323192281 0.0814628142765047 0.00485719836798135 0.0025269435354467 0.141494337419076 0.175417019982005 0.204072578856306
"How" 0.0907603568315082 0.107021665361524 0.129767546829158 0.0834273936300731 0.096471622060481 0.0830057191852669 0.094778869051145 0.0561307222152925 0.0343430180644275 0.0639033956942333 0.0424530122341863 0.0493684946723166 0.0533034833826391 0.0360273808094152 0.0207990621513794 0.0356383567030833 0.0375608897235753 0.0407098121085595 0.0552214324767633 0.0518576564948834 0.0468850729648948 0.0485719836798135 0.0555927577798274 0.0241438750357947 0.033659354387691 0.0229211954512518
"yet" 0.056128115408959 0.0300182719916471 0.0462649514782216 0.0392599499435638 0.0334307601199687 0.0483439902947159 0.0473894345255725 0.0408853408728674 0.041211621677313 0.0506820034816333 0.0347342827370615 0.0596535977290492 0.0239865675221876 0.076858412393419 0.0397073004708151 0.0423973553881509 0.0293444450965432 0.0307933194154489 0.0366320393657736 0.0464798254509695 0.0375080583719158 0.0340003885758694 0.0404310965671472 0.101628869336717 0.10680372065325 0.159708974757109
"years" 0.0632934067377623 0.0926651004959541 0.0609343263371699 0.142317318545419 0.106023267809044 0.077532814623601 0.130320944945324 0.0353415658392582 0.0389220871396845 0.0528855688503999 0.0424530122341863 0.0267412679475048 0.00266517416913195 0.0408310315840038 0.0340348289749844 0.053457535054625 0.0422560009390222 0.0427974947807933 0.0453799890650629 0.031498724685781 0.053917833909629 0.0777151738877016 0.0631735883861675 0.0477262646056407 0.0310701732809456 0.039187850287624
"course" 0.0465743936372213 0.056121117201775 0.0654479801399233 0.0711586592727094 0.0410720767188186 0.0556411963769372 0.0402810193467366 0.0374204814768617 0.082423243354626 0.0815319186443666 0.0713982478484042 0.152219525239643 0.114602489272674 0.11048396781554 0.103995310756897 0.0116746340923894 0.0539937789776395 0.0542797494780793 0.0420995079278294 0.0572354875387972 0.0838070679247495 0.0194287934719254 0.0555927577798274 0.0522181483332304 0.0343066496643774 0.0192242284429854
"hands" 0.0513512545230902 0.0574262594622814 0.0868878357030016 0.0625705452225548 0.0649511910902248 0.0684113070208244 0.0651604724726622 0.0325696783224537 0.0526592943654555 0.0506820034816333 0.0656092007255606 0.0555395565063562 0.055968657551771 0.0552419839077699 0.0529430672944202 0.0442407186658966 0.0446035565467457 0.0636743215031315 0.0519409513395298 0.0518576564948834 0.0486432632010784 0.0582863804157762 0.0429580401025939 0.0320046715590767 0.072497070988873 0.0539757183206897
"why" 0.0609049762948279 0.0756982511093709 0.0801173549988716 0.103057368601855 0.0783234951382123 0.0665870055002691 0.0829315104197519 0.0595955816112982 0.0435011562149415 0.0749212225380666 0.0289452356142179 0.0534825358950097 0.0453079608752432 0.0336255554221208 0.0623971864541381 0.0436262642399813 0.0539937789776395 0.0365344467640919 0.0519409513395298 0.0672228880489229 0.0621227216784856 0.0485719836798135 0.0492753989412107 0.0320046715590767 0.0239499252373955 0.0221818020495985
"I^ve" 0.039409102308418 0.043069694596711 0.0214398555630783 0.0343524562006183 0.0420272412936749 0.0264523720480521 0.0390962834835973 0.0900863442961485 0.032053483526799 0.0484784381128666 0.0540311064798734 0.0534825358950097 0.0852855734122225 0.069652936231536 0.0642880102860817 0.0608309881656078 0.0939022243089383 0.0709812108559499 0.0617823947512302 0.0699118035708798 0.0797046240403212 0.0680007771517389 0.0884430237406345 0.0190905058422563 0.0168296771938455 0.0325333096727445
"place" 0.0382148870869508 0.062646828504307 0.0631911532385466 0.0552093046081366 0.0544443807668061 0.0465196887741606 0.0473894345255725 0.0540518065776891 0.064106967053598 0.1454353143386 0.069468565474123 0.0699387007857819 0.0879507475813544 0.1272967455266 0.0567247149583073 0.0466985363695575 0.0469511121544692 0.040187891440501 0.0727173318753417 0.0426385175624597 0.0521596436734455 0.014571595103944 0.0429580401025939 0.0409884390142561 0.0537255079649684 0.0428848172958904
"light" 0.0298553805366803 0.00913599582354477 0.0293387497178966 0.0184031015360455 0.0267446080959749 0.0264523720480521 0.0248794531259256 0.0277188751680457 0.0618174325159695 0.0418677420065666 0.102273165836903 0.0473114740609701 0.055968657551771 0.0648492854569473 0.0699604817819124 0.023963722610694 0.0328657785081284 0.0427974947807933 0.0683433570256971 0.0399496020405027 0.0480571997890172 0.0291431902078881 0.0315867941930838 0.142055822885025 0.123633397847096 0.0894666016000473
"both" 0.0477686088586885 0.0809188201513965 0.0744752877454299 0.0699317858369731 0.0783234951382123 0.0875664729866552 0.0698994159252195 0.0533588346984879 0.0755546397417405 0.0639033956942333 0.0771872949712477 0.0678816801744353 0.058633831720903 0.0672511108442416 0.0472705957985894 0.0411684465363204 0.0422560009390222 0.0511482254697286 0.0486604702022963 0.0437909099290126 0.0621227216784856 0.0437147853118321 0.0366406812639772 0.027512787831487 0.0491944410281638 0.0221818020495985
"feet" 0.016719013100541 0.013051422605064 0.0157977883096366 0.0208568484075183 0.0267446080959749 0.0392224826919393 0.0213252455365076 0.019403212617632 0.0755546397417405 0.0683105264317666 0.0906950715912161 0.0555395565063562 0.0799552250739586 0.0480365077458869 0.0623971864541381 0.0313371757216767 0.069252890427842 0.0772442588726514 0.0617823947512302 0.0722165883039857 0.0609505948543632 0.0437147853118321 0.0657005319216142 0.074677566971179 0.0906213387360912 0.0458423909025036
"things" 0.0310495957581475 0.0274079874706343 0.0248250959151433 0.0343524562006183 0.0200584560719812 0.0337495781302734 0.0272489248522042 0.0381134533560628 0.100739519655654 0.0815319186443666 0.123499671953996 0.078166783231168 0.0932810959196183 0.158520475561427 0.111558606084671 0.053457535054625 0.0375608897235753 0.0349686847599165 0.0289775833788956 0.0368765557296948 0.0421965656684053 0.0485719836798135 0.0644370601538909 0.0948910437453327 0.0737916615422457 0.0879878147967408
"end" 0.0250785196508115 0.0313234142521535 0.030467163168585 0.0318987093291456 0.0582650390662311 0.0474318395344383 0.0450199627992939 0.0422712846312697 0.077844174279369 0.0506820034816333 0.0578904712284358 0.0514255152836631 0.0692945283974308 0.0672511108442416 0.085087072437461 0.0411684465363204 0.0586888901930865 0.052713987473904 0.0338983050847458 0.064149841738115 0.0275449803668757 0.0194287934719254 0.0593831730829975 0.0814153925625635 0.0705551851588139 0.0805938807802079
"front" 0.0549339001874918 0.049595405899243 0.0564206725344166 0.0490749374294548 0.0305652663953999 0.0620262516988808 0.0450199627992939 0.0755339348329245 0.0526592943654555 0.0132213922126 0.0328046003627803 0.0205702061134653 0.0319820900295834 0.0360273808094152 0.0264715336472101 0.0768068032394037 0.082164446270321 0.0798538622129436 0.0650628758884636 0.0752896346147936 0.0627087850905468 0.0922867689916456 0.0644370601538909 0.0134756511827691 0.0181242677472182 0.0133090812297591
"sat" 0.0800124198383033 0.0809188201513965 0.0462649514782216 0.0637974186582912 0.0745028368387873 0.0602019501783255 0.0817467745566126 0.0422712846312697 0.050369759827827 0.0418677420065666 0.0385936474856239 0.0349693503928909 0.0399776125369793 0.0240182538729434 0.0397073004708151 0.0682044412765905 0.0422560009390222 0.0448851774530271 0.0453799890650629 0.0372606865185458 0.0263728535427533 0.0825723722556829 0.0568562295475508 0.0651323140500508 0.0563146890717138 0.0606302589355693
"Win" 0.400062099191516 0.421560950143566 0.462649514782216 0.434313196250675 0 0 0 0.000692971879201142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mean" 0.0859834959456393 0.0600365439832942 0.0993003836605732 0.066251165529764 0.0811889888627811 0.0766206638633233 0.0592367931569657 0.0374204814768617 0.0572383634407125 0.101364006963267 0.0617498359769982 0.039083391615584 0.0826203992430905 0.0528401585204756 0.0605063626221945 0.0221203593329483 0.0551675567815013 0.0323590814196242 0.0399125205030071 0.0729848498816877 0.0591924046181797 0.0437147853118321 0.0429580401025939 0.03930398261641 0.0200661535772773 0.0199636218446387
"should" 0.0501570393016229 0.062646828504307 0.0462649514782216 0.0552093046081366 0.0429824058685312 0.0702356085413797 0.0438352269361546 0.0200961844968331 0.0435011562149415 0.0705140918005333 0.0521014241055922 0.0617106183403958 0.0373124383678473 0.0504383331331812 0.0340348289749844 0.0282649035921006 0.0399084453312988 0.0375782881002088 0.0273373428102788 0.0384130788850988 0.0480571997890172 0.0097143967359627 0.0480119271734873 0.105559267598358 0.0893267481827185 0.10351507623146
"In" 0.0740413437309672 0.0861393891934221 0.0722184608440533 0.0772930264513913 0.0410720767188186 0.0738842115824904 0.0746383593777767 0.0332626502016548 0.0480802252901985 0.0506820034816333 0.0521014241055922 0.0555395565063562 0.0506383092135071 0.0720547616188303 0.0926503677652353 0.0430118098140661 0.0328657785081284 0.0198329853862213 0.0262438490978677 0.031498724685781 0.0246146633065698 0.0340003885758694 0.0391676247994239 0.102190354802666 0.0627876418385775 0.0731999467636751
"Strike" 0 0.0013051422605064 0 0.00122687343573637 0 0 0 0.973625490277605 0 0 0 0 0 0.00480365077458869 0 0 0 0 0 0 0 0 0 0 0 0.000739393401653284
"Weasley" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.184283115206291 0.194154488517745 0.0727173318753417 0.170554070249839 0.115454492176053 0.213716728191179 0.0593831730829975 0 0 0
"need" 0.0680702676236311 0.0482902636387366 0.0541638456330399 0.0601167983510821 0.0601753682159436 0.0793571161441563 0.0533131138412691 0.0443502002688731 0.027474414451542 0.0352570459002666 0.0192968237428119 0.0143991442794257 0.0213213933530556 0.0528401585204756 0.035925652806928 0.045469627517727 0.0528200011737778 0.0474947807933194 0.0590486604702023 0.0518576564948834 0.0515735802613843 0.0582863804157762 0.0341137377285305 0.0600789448565124 0.0576092796250866 0.0532363249190364
"This" 0.0728471285095 0.056121117201775 0.0699616339426766 0.0601167983510821 0.0764131659884998 0.0766206638633233 0.0450199627992939 0.0401923689936662 0.0709755706664835 0.0727176571692999 0.0617498359769982 0.0719957213971284 0.058633831720903 0.0912693647171851 0.0699604817819124 0.0368672655549138 0.0575151123892247 0.0360125260960334 0.0410060142154183 0.033035247841185 0.0527457070855067 0.0582863804157762 0.0543292860121041 0.0376195262185638 0.0498417363048502 0.0451029975008503
"gave" 0.0740413437309672 0.0678673975463325 0.0665763935906116 0.0650242920940276 0.0534892161919499 0.0602019501783255 0.0698994159252195 0.0498939753024822 0.04579069075257 0.0352570459002666 0.0289452356142179 0.0349693503928909 0.0719597025665627 0.0504383331331812 0.0189082383194358 0.0344094478512529 0.0575151123892247 0.0495824634655532 0.0410060142154183 0.0672228880489229 0.0521596436734455 0.0680007771517389 0.046748455405764 0.0415499244802048 0.0414268977079274 0.0428848172958904
"house" 0.0692644828450983 0.0287131297311407 0.0801173549988716 0.0687049124012367 0.0754580014136436 0.124052503397762 0.0473894345255725 0.0256399595304423 0.0206058108386565 0.00881426147506666 0.0192968237428119 0.0514255152836631 0.10927214093441 0.0888675393298907 0.0321440051430408 0.0933970727391149 0.0399084453312988 0.0307933194154489 0.0519409513395298 0.0345717709965889 0.0351638047236711 0.0242859918399067 0.0922334390438046 0.0488492355375381 0.0220080394073364 0.0369696700826642
"can^t" 0.0573223306304262 0.0704776820673453 0.0473933649289099 0.0625705452225548 0.0362962538445374 0.0519925933358265 0.060421529020105 0.0505869471816834 0.0480802252901985 0.0528855688503999 0.0443826946084674 0.0534825358950097 0.0639641800591669 0.0672511108442416 0.0605063626221945 0.0423973553881509 0.0516462233699161 0.0448851774530271 0.05686167304538 0.0603085338496051 0.0580202777940573 0.0194287934719254 0.0657005319216142 0.0320046715590767 0.0394850118778683 0.0369696700826642
"For" 0.0537396849660246 0.056121117201775 0.0394944707740916 0.056436178043873 0.0515788870422374 0.0410467842124946 0.0509436421149905 0.0277188751680457 0.050369759827827 0.0440713073753333 0.0771872949712477 0.0946229481219402 0.0479731350443751 0.0792602377807133 0.0737421294457995 0.0258070858884397 0.0269968894888198 0.0260960334029228 0.0218698742482231 0.0249685012753142 0.025200726718631 0.0340003885758694 0.025269435354467 0.0920836164155891 0.0893267481827185 0.151575647338923
"most" 0.056128115408959 0.0482902636387366 0.0541638456330399 0.0404868233793002 0.0668615202399373 0.0501682918152712 0.0509436421149905 0.0485080315440799 0.059527897978341 0.0661069610629999 0.0771872949712477 0.0740527420084749 0.0346472641987154 0.084063888555302 0.0699604817819124 0.0491563540732184 0.0410822231351605 0.046972860125261 0.046473482777474 0.0407178636182047 0.0703276094473422 0.0825723722556829 0.0341137377285305 0.0449188372758971 0.0310701732809456 0.0369696700826642
"I^ll" 0.089566141610041 0.0848342469329157 0.0733468742947416 0.106737988909064 0.0563547099165186 0.0474318395344383 0.0485741703887118 0.0575166659736948 0.036632552602056 0.0440713073753333 0.0482420593570298 0.0637676389517423 0.0213213933530556 0.0336255554221208 0.0397073004708151 0.0466985363695575 0.0586888901930865 0.0521920668058455 0.0360852925095681 0.0353400325742909 0.0527457070855067 0.0777151738877016 0.0555927577798274 0.0303202151612306 0.0310701732809456 0.0436242106975437
"three" 0.0692644828450983 0.0378491255546855 0.0496501918302866 0.046621190557982 0.0448927350182436 0.040134633452217 0.0355420758941794 0.0575166659736948 0.032053483526799 0.0727176571692999 0.0810466597198101 0.0287982885588514 0.0612990058900349 0.0384292061967095 0.0926503677652353 0.0430118098140661 0.0504724455660543 0.0615866388308977 0.0513942044833242 0.0541624412279893 0.0439547559045889 0.0534291820477948 0.0644370601538909 0.0409884390142561 0.0427214882613002 0.0369696700826642
"open" 0.0382148870869508 0.0274079874706343 0.0451365380275333 0.0245374687147274 0.0324755955451124 0.0410467842124946 0.0497589062518511 0.0644463847657062 0.036632552602056 0.0550891342191666 0.0559607888541546 0.0493684946723166 0.0772900509048266 0.0528401585204756 0.0415981243027587 0.0516141717768793 0.0751217794471506 0.041231732776618 0.0667031164570804 0.0668387572600719 0.0621227216784856 0.0680007771517389 0.0694909472247843 0.0466032936737433 0.0258918110674546 0.0280969492628248
